Jackson Blvd,200 W,300 S,Wells St,CTA,X0288,"",NP,12/10/2009 
Jackson Blvd,45 E,300 S,Wabash Av,CTA,X0289,"",NP,12/10/2009 
Jackson Blvd,2600 W,300 S,W. of Rockwell St,Railroad,R0521,12,8,12/17/2009 
Jackson Blvd,4600 W,300 S,W. of Kolmar Av,Railroad,R0522,12,10,08/01/2006 
Jackson St,1400 W,300 S,W. of Loomis St,Ped Walkway,P0021,"",NP,12/04/2009 
Jackson St,1600 W,300 S,W. of Ashland Av,Ped Walkway,P0020,"",NP,12/04/2009 
Janssen Av,3410 N,1432 W,N. of Roscoe St,CTA,X0290,"",NP,08/01/2006 
Jarvis Av,1518 W,7400 N,E. of Ashland Av,CTA,X0291,11,6,07/24/2006 
Jefferson St,430 N,600 W,S. of Hubbard St,Railroad,R0524,"",NP,09/07/2006 
Jefferson St,0 N,600 W,Madison St,Ped Walkway,P0010,"",NP,12/10/2009 
Jefferson St,200 N,600 W,Lake St,CTA,X0292,NP SB / 13 E-W,NP SB / 6 E-W,07/28/2006 
Jefferson St,500 S,600 W,N. of Harrison St,Expy,E0078,"",NP,07/27/2006
Jeffery Av,9430 S,2000 E,N. of 95th St,Railroad,R0525,11,6,11/30/2009 
Jeffery Blvd,8320 S,2000 E,S. of 83rd St,Railroad,R0527,11,6,08/25/2006 
Jeffery Blvd,8350 S,2000 E,S. of 83rd St,Skwy,E0115,11,6,08/25/2006 
Jeffery Blvd,8330 S,2000 E,S. of 83rd St,Railroad,R0526,11,6,08/25/2006 
Justine St,5830 S,1534 W,S. of 58th St,Railroad,R0523,13,2,08/15/2006 
Justine St,200 N,1534 W,Lake St,CTA,X0293,13,5 EX,07/31/2006 
Justine St,4910 S,1534 W,S. of 49th St,Railroad,R0529,12,10,08/14/2006 
Justine St,6320 S,1534 W,S. of 63rd St,CTA,X0294,"",NP,08/16/2006 
Karlov Av,1800 N,4100 W,S. of Cortland St,Railroad,R0531,11,10,08/14/2006 
Karlov Av,2030 S,4100 W,N. of 21st St,CTA,X0295,14,0,08/23/2006 
Karlov Av,250 N,4100 W,Lake St,CTA,X0296,13 N-S / 13 E-W,8 N-S / 6 E-W,08/01/2006 
Karlov Av,1020 S,4100 W,S. of Taylor St,Railroad,R0530,11,8,08/03/2006 
Kedvale Av,1800 N,4132 W,S. of Cortland St,Railroad,R0533,12,2,08/14/2006 
Kedzie Av,2040 S,3200 W,N. of 21st St,CTA,X0298,13,0,02/01/2010 
Kedzie Av,3440 S,3200 W,N. of 36th St,Railroad,R0537,14,0,08/22/2006 
Kedzie Av,3510 S,3200 W,N. of 36 th St,Expy,E0082,14,0,08/22/2006 
Kedzie Av,3500 S,3200 W,N. of 36th St,Expy,E0081,"",NP,12/04/2009 
Kedzie Av,3330 S,3200 W,N. of Sanitary Canal,Railroad,R0538,14,0,08/22/2006 
Kedzie Av,3300 S,3200 W,S. of 31st St,Railroad,R0539,14,0,08/22/2006 
Kedzie Av,840 N,3200 W,S. of Grand Av,Railroad,R0540,14,0,09/13/2006 
Kedzie Av,7910 S,3200 W,S. of 79th St,Railroad,R0535,13,6,09/05/2006 
Kedzie Av,3630 S,3200 W,N. of 37th Pl,Railroad,R0536,"",NP,08/22/2006 
Kedzie Av,350 N,3200 W,N. of Carroll Av,Railroad,R0543,13,8,08/15/2006 
Kedzie Av,4910 S,3200 W,S. of 48th St,CTA,X0299,13,0,08/21/2006 
Kedzie Av,200 N,3200 W,Lake St,CTA,X0297,13,8,07/31/2006 
Kedzie Av,3200 N,3200 W,Belmont Av,Expy,E0080,13,8,08/11/2006 
Kedzie Av,1020 S,3200 W,S. of Taylor Av,Railroad,R0542,"",NP,08/02/2006 
Kedzie Av,1800 N,3200 W,N. of Bloomingdale Av,Railroad,R0544,13,10,08/10/2006 
Kedzie Av,2120 S,3200 W,S. of 21st St,Railroad,R0541,13,0,08/24/2006 
Kedzie Av,3210 N,3200 W,N. of Belmont Av,Railroad,R0545,13,8,08/11/2006 
Keefe Av,6858 S,500 E,N. of 69th St,Skwy,E0114,13,10,08/03/2006 
Keefe Av,6840 S,500 E,N. of 69th St,Railroad,R0547,13,10,08/03/2006 
Keefe Av,6845 S,500 E,N. of 69th St,Railroad,R0546,13,10,08/03/2006 
Keeler Av,2400 S,4200 W,N. of 24th St,Railroad,R0548,11,4,08/23/2006 
Keeler Av,1800 N,4200 W,S. of Cortland St,Railroad,R0550,12,6,08/14/2006 
Keeler Av,1020 S,4200 W,S. of Taylor St,Railroad,R0549,11,6,08/03/2006 
Keeler Av,4010 N,4200 W,N. of Irving Park Rd,Railroad,R0551,14,0,08/15/2006 
Keeler Av,4050 N,4200 W,N. of Irving Park Rd,Expy,E0084,14,0,08/15/2006
Keeler Av,4030 N,4200 W,N. of Irving Park Rd,Expy,E0083,"",NP,08/15/2006 
Keeler Av,5215 S,4200 W,S. of 52nd St,CTA,X0303,14,4,08/21/2006 
Keeler Av,4040 N,4200 W,N. of Irving Park Rd,CTA,X0302,"",NP,08/15/2006 
Keeler Av,250 N,4200 W,Lake St,CTA,X0301,13,6,08/01/2006 
Keeler Av,2020 S,4200 W,N. of 21st St,CTA,X0300,11,4,08/23/2006 
Kensington Av,420 E,11552 S,W. of Cottage Grove Av,Railroad,R0552,11,6,08/16/2006 
Kenton St,311 N,4600 W,Lake St,CTA,X0304,NP N-S / 14 E-W,NP N-S / 0 E-W,08/01/2006 
Keystone Av,1800 N,4034 W,S. of Cortland St,Railroad,R0553,11,10,08/14/2006 
Kilbourn Av,310 N,4500 W,Lake St,CTA,X0306,14,0,08/01/2006 
Kilbourn Av,3100 S,4500 W,31st St,Street,S0012,"",NP,08/23/2006 
Kildare Av,1800 N,4300 W,S. of Cortland St,Railroad,R0555,12,4,08/14/2006 
Kildare Av,5241 S,4300 W,N. of 53rd St,CTA,X0308,"",NP,08/21/2006 
Kildare Av,1030 S,4300 W,S. of Taylor St,Railroad,R0554,12,4,08/03/2006 
Kildare Av,250 N,4300 W,Lake St,CTA,X0307,NP NB / 13 E / 14 W,NP NB / 2 E / 0 W,08/01/2006 
Kilpatrick Av,320 N,4700 W,Lake St,CTA,X0309,NP SB / 14 E-W,NP SB / 0 E-W,08/01/2006 
Kimball Av,3400 N,3400 W,N. of Henderson Av,Railroad,R0557,"",NP,08/11/2006 
Kimball Av,3300 N,3400 W,N. of Belmont Av,Expy,E0085,14,2,08/11/2006 
Kimball Av,1800 N,3400 W,N. of Bloomingdale Av,Railroad,R0556,12,0,08/10/2006 
Kimball Av,3410 N,3400 W,N. of Henderson St,Railroad,R0558,"",NP,08/11/2006 
Kingsbury St,600 N,500 W,Ohio-Ontario Connector,Expy,E0089,"",NP,09/18/2006 
Kingston Av,8830 S,2534 E,N.E. of 89th St,Railroad,R0563,11,10,08/22/2006 
Kingston Av,8840 S,2534 E,N.E. of 89th St,Railroad,R0562,11,10,08/22/2006 
Kingston Av,8850 S,2534 E,N.E. of 89th St,Skwy,E0079,11,10,08/22/2006 
King Dr,6300 S,400 E,63rd St,CTA,X0311,14 N-S / 13 E-W,2 N-S / 6 EX E-W,03/16/2006 
King Dr,6740 S,400 E,S. of Marquette Rd,Railroad,R0559,12,6,03/16/2006 
King Dr,9140 S,400 E,S. of 91st St,Railroad,R0560,13,0,02/27/2006 
King Dr,6730 S,400 E,S. of Marquette Rd,Railroad,R0561,12,6,02/27/2006 
King Dr,6900 S,400 E,N. of 69th St,Skwy,E0113,12,6,02/27/2006 
King Dr,6710 S,400 E,S. of Marquette Rd,Skwy,E0156,12,6,02/27/2006 
King Dr,2400 S,400 E,24th St,Expy,E0088,"",NP,02/27/2006 
King Dr (NB),2450 S,400 E,S. of 24th St,Expy,E0086,"",NP,02/27/2006 
King Dr (SB),2450 S,400 E,S. of 24th St,Expy,E0087,14,2,02/27/2006 
Kinzie St,326 W,400 N,Orleans St,Street,S0013,13,6,09/18/2006 
Kinzie St,45 E,340 N,Wabash Av,Multi,ML025,13,8,03/04/2010 
Kinzie St,200 W,400 N,Wells St,CTA,X0312,"",NP,12/11/2009 
Kinzie St,530 W,400 N,Clinton St,Railroad,R0564,"",NP,09/14/2006 
Kinzie Street Bridge,423 W,400 N,N.B. of the Chicago River,Overhead ,BAS07,"",NP,10/29/2009
"","","","",Bascule ,"","","",""
Kolin Av,5247 S,4332 W,N. of 53rd St,CTA,X0313,13,8,08/21/2006 
Kostner Av,2430 S,4400 W,N. of 25th St,Railroad,R0565,12,0,08/23/2006 
Kostner Av,1800 N,4400 W,S. of Cortland St,Railroad,R0567,12,6,08/14/2006 
Kostner Av,1030 S,4400 W,S. of Fifth Av,Railroad,R0566,13,7 EX,08/03/2006 
Kostner Av,4240 N,4400 W,N. of Berteau St,Expy,E0091,13,10,08/15/2006 
Kostner Av,4220 N,4400 W,N. of Berteau St,Expy,E0090,13,10,08/15/2006 
Kostner Av,5309 S,4400 W,S. of 53rd St,CTA,X0316,"",NP,08/21/2006 
Kostner Av,4200 N,4400 W,Berteau St,Railroad,R0568,13,10,08/15/2006 
Kostner Av,300 N,4400 W,Lake St,CTA,X0314,NP SB / 13 E / 14 W,NP SB / 6 E / 0 W,08/01/2006 
Kostner Av,4230 N,4400 W,N. of Berteau St,CTA,X0315,13,10,08/15/2006 
Lafayette Av,9020 S,26 W,N. of 91st St,Railroad,R0570,"",NP,03/06/2006 
Lafayette Av,9000 S,26 W,N. of 91st St,Railroad,R0571,"",NP,03/06/2006 
Lafayette Av,9030 S,26 W,N. of 91st St,Railroad,R0569,"",NP,03/06/2006 
Lafayette Av,5920 S,26 W,S. of 59th St,CTA,X0317,"",NP,08/16/2006 
Laflin St,4910 S,1500 W,S. of 49th St,Railroad,R0573,12,2,08/14/2006 
Laflin St,5830 S,1500 W,S. of 58th St,Railroad,R0572,13,6,08/15/2006 
Laflin St,200 N,1500 W,Lake St,CTA,X0318,13,5 EX,07/31/2006 
Laflin St,6320 S,1500 W,S. of 63rd St,CTA,X0319,"",NP,08/16/2006 
Laflin St,1520 S,1500 W,S. of 15th St,Railroad,R0575,11,4,08/29/2006 
Laflin St,1540 S,1500 W,N. of 16th St,Railroad,R0574,11,4,08/29/2006 
Lakewood Av,3420 N,1300 W,N. of Roscoe St,CTA,X0329,"",NP,08/01/2006 
Lake Shore Dr,3500 S,1150 E,35th St,Ped Walkway,P0002,"",NP,03/17/2006 
Lake Shore Dr,1840 N,10 E,N. of North Av,Ped Walkway,P0004,13,10,09/19/2006 
Lake Shore Dr,5030 S,1810 E,N. of 51st St,Ped Walkway,P0005,"",NP,03/17/2006 
Lake Shore Dr,4630 S,1520 E,S. of 47th St,Ped Walkway,P0003,"",NP,03/17/2006 
Lake Shore Dr,4250 S,1240 E,43rd St,Ped Walkway,P0006,13,10,03/02/2006 
Lake Shore Dr (LL),340 N,500 E,Wacker Dr (INT),Multi,ML045,13,10,12/11/2009 
Lake Shore Dr (NB),2300 S,550 E,23rd St,Street,S0015,13,10,02/05/2010 
Lake Shore Dr (NB),3810 S,1040 E,Oakwood Dr,Street,S0018,13,10,03/17/2006 
Lake Shore Dr (NB),3100 S,800 E,31st Dr,Street,S0017,"",NP,03/17/2006 
Lake Shore Dr (NB),2420 S,620 E,Stevenson Expy - NE Ramp,Expy,E0092,"",NP,03/16/2006 
Lake Shore Dr (SB),3100 S,800 E,31st Dr,Street,S0019,"",NP,03/17/2006 
Lake Shore Dr (SB),2300 S,530 E,23rd St,Building,B0002,13,10,02/05/2010 
Lake Shore Dr (SB),2410 S,590 E,Stevenson Expy - NW Ramp,Expy,E0093,"",NP,03/17/2006 
Lake Shore Dr (SB),2430 S,600 E,Stevenson Expy - NE Ramp,Expy,E0094,13,8,03/17/2006 
Lake Shore Dr (SB),3810 S,1040 E,Oakwood Dr,Street,S0020,"",NP,03/17/2006 
Lake St,510 W,200 N,W. of Canal St,Railroad,R0578,14,0,07/28/2006 
Lake St,2620 W,200 N,E. of Talman Av,Railroad,R0576,13,8,12/17/2009
Lake St,4600 W,200 N,W. of Kenton Av,Railroad,R0577,14,4,08/01/2006 
Lake St,250 E,200 N,(West of) Columbus Dr,Ped Walkway,P0011,13,6,12/11/2009 
Lake St,750 W,200 N,(East of) Halsted St,CTA,X0328,13,6 EX,10/28/2009 
Lake St,650 W,200 N,(East of) Des Plaines St,CTA,X0327,"",NP,12/07/2009 
Lake St,800 W,200 N,Halsted St,CTA,X0325,14,4,09/19/2006 
Lake St,5220 W,200 N,W. of Laramie Av,CTA,X0324,"",NP,09/15/2006 
Lake Street Bridge,356 W,200 N,S.B. of the Chicago River,Overhead ,BAS08,"",NP,12/07/2009 
"","","","",Bascule ,"","","",""
Lake St (LL),15 E,200 N,Beaubien Ct (LL),Multi,ML018,13,2,12/11/2009 
Lamon Av,330 N,4900 W,Lake St,CTA,X0330,NP NB / 14 E-W,NP NB / 0 E-W,08/01/2006 
Langley Av,6300 S,700 E,63rd St,CTA,X0331,13 SB / 13 E-W,8 SB / 6 E-W,08/16/2006 
Laramie Av,370 N,5200 W,S. of Kinzie St,Railroad,R0579,11,8,08/01/2006 
Laramie Av,1930 N,5200 W,S. of Homer St,Railroad,R0580,13,7 EX,09/15/2006 
Laramie Av,350 N,5200 W,Lake St,CTA,X0332,NP N-S / 14 E-W,NP N-S / 0 E-W,08/01/2006 
Larchmont Av,1800 W,3932 N,Ravenswood Av,CTA,X0333,13,10,07/31/2006 
Larrabee St,1540 N,600 W,S. of North Av,CTA,X0334,"",NP,07/24/2006 
Lavergne Av,330 N,5000 W,S. of Kinzie St,Railroad,R0584,11,6,08/01/2006 
Lavergne Av,320 N,5000 W,Lake St,CTA,X0338,NP NB / 14 E-W,NP NB / 0 E-W,08/01/2006 
Lawndale Av,4936 S,3700 W,S. of 49th St,CTA,X0340,"",NP,08/21/2006 
Lawndale Av,1800 N,3700 W,S. of Cortland St,Railroad,R0586,13,0,08/10/2006 
Lawndale Av,2240 S,3700 W,S. of Cermak Rd,Railroad,R0585,12,0,08/23/2006 
Lawndale Av,1940 S,3700 W,S. of 19th St,CTA,X0339,13,6,08/08/2006 
Lawrence Av,5140 W,4800 N,E. of Laramie Av,Railroad,R0590,13,0,08/07/2006 
Lawrence Av,1800 W,4800 N,Ravenswood Av,Railroad,R0587,14,4,07/27/2006 
Lawrence Av,4810 W,4800 N,W. of Cicero Av,Railroad,R0589,13,0,08/07/2006 
Lawrence Av,630 W,4800 N,Lake Shore Dr,Street,S0021,13,8,07/27/2006 
Lawrence Av,1120 W,4800 N,E. of Broadway,CTA,X0040,11,2,07/27/2006 
Lawrence Av,4900 W,4800 N,Lamon Av,Railroad,R0588,13,7 EX,08/07/2006 
LaSalle Dr,100 E,1700 N,Lake Shore Dr,Street,S0014,14,2,09/19/2006 
LaSalle St,4030 S,140 W,S. of Pershing Rd,Railroad,R0582,"",NP,03/02/2006 
LaSalle St,4000 S,140 W,S. of Pershing Rd,Railroad,R0583,"",NP,03/02/2006 
LaSalle St,200 N,140 W,Lake St,CTA,X0335,13 N-S / 13 E-W,2 N-S / 0 E-W,12/11/2009 
LaSalle St,330 N,140 W,N. of Carroll St,Street,S0037,12,2,06/09/2010 
LaSalle St,3930 S,140 W,S. of Pershing Rd,Railroad,R0581,14,2,03/02/2006 
LaSalle St,5920 S,140 W,S. of 59th St,CTA,X0337,"",NP,08/10/2006 
Leavitt St,350 N,2200 W,S. of Kinzie St,Railroad,R0593,11,8,08/29/2006 
Leavitt St,2010 S,2200 W,N. of 21st St,CTA,X0343,"",NP,08/07/2006 
Leavitt St,3520 S,2200 W,N. of Archer Av,Railroad,R0594,11,10,03/09/2006
Leavitt St,200 N,2200 W,Lake St,CTA,X0342,"",NP,10/29/2009 
Leavitt St,1710 N,2200 W,N. of Wabansia Av,CTA,X0341,"",NP,08/09/2006 
Leavitt St,4630 N,2200 W,N. of Eastwood Av,CTA,X0346,14,2,07/28/2006 
Leavitt St,3524 S,2200 W,N. of Archer Av,CTA,X0345,11,10,03/23/2006 
Leavitt St,3522 S,2200 W,N. of Archer Av,CTA,X0344,11,10,03/23/2006 
Leavitt St,1740 N,2200 W,S. of Churchill St,Railroad,R0592,11,8,08/09/2006 
Leclaire Av,1930 N,5100 W,S. of Homer St,Railroad,R0595,11,10,09/15/2006 
Leland Av,1140 W,4700 N,E. of Racine Av,CTA,X0347,13,8,07/27/2006 
Leland Av,1800 W,4700 N,Ravenswood Av,Railroad,R0596,10,10,07/27/2006 
Lemoyne Av,3700 W,1500 N,Lawndale Av,Railroad,R0598,11,4,09/13/2006 
Lessing St,800 N,928 W,N. of Chicago Av,Railroad,R0599,14,2,09/07/2006 
Lexington St,4600 W,733 S,W. of Kolmar Av,Railroad,R0601,14,0,08/03/2006 
Lincoln Av,2540 N,940 W,E. of Sheffield Av,CTA,X0348,13,7 EX,08/02/2006 
Lincoln Av,3410 N,1710 W,W. of Paulina St,CTA,X0349,"",NP,07/31/2006 
Lincoln Av,3600 N,1800 W,Ravenswood Av,CTA,X0441,13,5 EX,10/27/2009 
Lincoln Av,3650 N,1830 W,W. of Ravenswood Av,CTA,X0351,13,5 EX,07/31/2006 
Lincoln Av,4650 N,2310 W,E. of Western Av,CTA,X0352,"",NP,07/28/2006 
Linden Pl,2430 N,3010 W,W. of Sacramento Av,CTA,X0353,"",NP,08/10/2006 
Lockwood Av,330 N,5300 W,S. of Kinzie St,Railroad,R0603,11,10,08/01/2006 
Lock St,2910 S,1430 W,S. of Fuller St,Railroad,R0602,11,6,10/30/2009 
Lock St,2940 S,1410 W,S. of Fuller St,Expy,E0096,11,6,03/23/2006 
Lock St,2930 S,1420 W,S. of Fuller St,Expy,E0095,11,6,03/23/2006 
Lock St,2912 S,1434 W,S. of Fuller St,CTA,X0354,11,6,03/23/2006 
Locust St,320 W,900 N,E. of Orleans St,CTA,X0355,14,4,07/24/2006 
Logan Blvd,2430 W,2600 N,W. of Western Av,Expy,E0097,14,2,08/11/2006 
Long Av,330 N,5400 W,S. of Kinzie St,Railroad,R0604,12,10,08/01/2006 
Loomis Blvd,7500 S,1400 W,S. of 74th St,Railroad,R0606,11,8,09/06/2006 
Loomis Blvd,5830 S,1400 W,S. of 58th St,Railroad,R0605,12,6,08/15/2006 
Loomis Blvd,6320 S,1400 W,S. of 63rd St,CTA,X0356,13,8,08/16/2006 
Loomis Blvd,4910 S,1400 W,S. of 49th St,Railroad,R0607,12,0,08/14/2006 
Loomis St,1520 S,1400 W,S. of 15th St,Railroad,R0610,11,2,08/29/2006 
Loomis St,2820 S,1300 W,N. of Archer Av,Railroad,R0609,13,10,03/22/2006 
Loomis St,2824 S,1300 W,N. of Archer Av,CTA,X0358,13,10,03/23/2006 
Loomis St,1540 S,1400 W,N. of 16th St,Railroad,R0608,11,2,08/29/2006 
Loomis St,2840 S,1300 W,N. of Archer Av,Expy,E0098,"",NP,03/23/2006 
Loomis St,200 N,1400 W,Lake St,CTA,X0357,13,5 EX,07/31/2006 
Lowe Av,7430 S,632 W,S. of 74th St,Railroad,R0612,11,8,08/31/2006 
Lowe Av,5830 S,632 W,S. of 58th St,Railroad,R0611,11,6,08/15/2006
Lowe Av,6330 S,632 W,S. of 63rd St,CTA,X0359,"",NP,08/16/2006 
Lunt Av,1800 W,7000 N,Ravenswood Av,Railroad,R0613,11,8,07/25/2006 
Lunt Av,1400 W,7000 N,Glenwood Av,CTA,X0360,11,6,07/25/2006 
Lyndale St,2810 W,2232 N,W. of California Av,CTA,X0361,14,4,08/10/2006 
Madison St,200 W,0 N-S,Wells St,CTA,X0363,"",NP,12/11/2009 
Madison St,45 E,0 N-S,Wabash Av,CTA,X0364,13,5 EX,12/11/2009 
Madison St,2600 W,0 N-S,W. of Rockwell St,Railroad,R0614,13,2,08/02/2006 
Madison St,1720 W,0 N-S,W. of Paulina St,CTA,X0362,"",NP,08/29/2006 
Madison St,4600 W,0 N-S,W. of Kenton Av,Railroad,R0615,14,2,08/01/2006 
Manistee Av,9430 S,2726 E,N. of 95th St,Railroad,R0616,11,10,08/22/2006 
Maplewood Av,200 N,2532 W,Lake St,CTA,X0365,NP SB / 13 E-W,NP SB / 6 E-W,07/31/2006 
Maplewood Av,1800 N,2532 W,S. of Bloomingdale Av,Railroad,R0617,11,8,08/09/2006 
Marble St,200 W,150 S,Wells St,CTA,X0513,"",NP,12/07/2009 
Marquette Rd,300 E,6700 S,E. of Prairie Av,Skwy,E0057,11,10,09/12/2006 
Marquette Rd,3600 W,6700 S,Central Park Av,Railroad,R0625,13,0,09/05/2006 
Marquette Rd,600 W,6700 S,E. of Lowe Av,Railroad,R0624,11,10,09/06/2006 
Marquette Rd,245 W,6700 S,Yale Av,Railroad,R0623,14,0,09/06/2006 
Marquette Rd,330 E,6700 S,W. of King Dr,Railroad,R0627,11,10,09/12/2006 
Marquette Rd,1400 E,6600 S,Dorchester Av,Railroad,R0621,12,8,08/29/2006 
Marquette Rd,2200 W,6700 S,E. of Bell Av,Railroad,R0626,12,10,09/05/2006 
Marquette Rd,320 E,6700 S,W. of King Dr,Railroad,R0622,11,10,09/12/2006 
Marshall Blvd,2010 S,2900 W,S. of 19th St,Railroad,R0628,12,10,08/08/2006 
Marshall Blvd,2030 S,2900 W,N. of 21st St,CTA,X0366,12,10,08/08/2006 
Marshfield Av,1800 N,1632 W,Bloomingdale Av,Railroad,R0630,11,6,08/09/2006 
Marshfield Av,4910 S,1632 W,S. of 49th St,Railroad,R0629,12,8,08/14/2006 
Marshfield Av,6320 S,1632 W,S. of 63rd St,CTA,X0368,"",NP,08/16/2006 
Marshfield Av,3420 N,1632 W,N. of Roscoe St,CTA,X0367,"",NP,07/31/2006 
Maxwell St,700 W,1334 S,(West of) Union Av,Parking ,B0003,12,6,12/08/2009 
"","","","",Garage ,"","","",""
Mayfield Av,400 N,5900 W,S. of Lake St,Railroad,R0634,11,6,08/01/2006 
Maypole Av,2600 W,134 N,E. of Talman Av,Railroad,R0635,11,4,08/02/2006 
Maypole Av,4600 W,134 N,W. of Kenton Av,Railroad,R0636,"",NP,08/01/2006 
Maypole Av,2600 W,150 N,E. of Talman Av,Railroad,R0637,11,4,12/07/2009 
May St,420 N,1134 W,S. of Hubbard St,Railroad,R0633,13,5 EX,02/08/2010 
May St,6320 S,1134 W,S. of 63rd St,CTA,X0371,14,0,08/16/2006 
May St,200 N,1134 W,Lake St,CTA,X0370,13 N-S / 13 E-W,6 N-S / 5EX E-W,07/28/2006 
May St,5830 S,1134 W,S. of 58th St,Railroad,R0632,12,2,08/15/2006 
McFetridge Dr,334 E,1400 S,SB LSD,Street,S0022,"",NP,03/29/2006
Medill Av,2910 W,2332 N,W. of Milwaukee Av,CTA,X0372,13,10,08/10/2006 
Melrose St,1800 W,3228 N,Ravenswood Av,Railroad,R0638,9,6,08/01/2006 
Menard Av,400 N,5800 W,S. of Lake St,Railroad,R0639,11,4,08/01/2006 
Michigan Av,1020 N,100 E,N. of Oak St,Street,S0023,14,0,09/19/2006 
Michigan Av,4000 S,100 E,S. of 40th St,Railroad,R0640,12,4,08/09/2006 
Michigan Av,1540 S,100 E,N. of 16th St (Alley),Railroad,R0643,13,6,03/17/2006 
Michigan Av,1540 S,100 E,N. of 16th St,Railroad,R0642,13,6,03/17/2006 
Michigan Av,11550 S,100 E,N. of 116th St,Railroad,R0641,12,10,08/16/2006 
Michigan Av,4010 S,100 E,S. of 40th St,CTA,X0373,12,4,08/09/2006 
Michigan Av,5920 S,100 E,S. of 59th St,CTA,X0374,14,0,08/10/2006 
Michigan Av (LL),500 N,100 E,Grand Av,Multi,ML022,13,5 EX,02/05/2010 
Michigan Av (LL),300 N,100 E,(Wacker - South Water),Multi,ML020,13,5 EX,12/11/2009 
Michigan Av (LL),430 N,100 E,(Wacker - Grand),Multi,ML021,13,0,12/11/2009 
Michigan Av (LL),250 N,100 E,South Water St,Multi,ML024,12,10,12/11/2009 
Michigan Av (LL),300 N,100 E,Wacker Dr,Multi,ML023,13,0,12/11/2009 
Michigan Av (LL),200 N,100 E,(South Water - Lake),Multi,ML019,12,0,10/29/2009 
Midway Plaisance (EB),1500 E,6000 S,E. of Blackstone Av,Railroad,R0644,12,6,09/12/2006 
Midway Plaisance (WB),1510 E,5900 S,E. of Harper Av,Railroad,R0645,12,6,09/12/2006 
Millard Av,2230 S,3640 W,S. of Cermak Rd,Railroad,R0646,11,4,08/23/2006 
Milwaukee Av,3750 N,4500 W,Kilbourn Av,Railroad,R0647,13,0,08/15/2006 
Milwaukee Av,3820 N,4600 W,E. of Kenton Av,Railroad,R0648,13,0,08/15/2006 
Milwaukee Av,430 N,700 W,Union Av,Railroad,R0652,13,2,09/14/2006 
Milwaukee Av,5000 N,5430 W,W. of Long Av,Railroad,R0649,12,10,08/07/2006 
Milwaukee Av,1800 N,2220 W,W. of Leavitt St,Railroad,R0651,13,0,08/09/2006 
Milwaukee Av,200 N,520 W,W. of Canal St,Railroad,R0650,14,4,07/28/2006 
Moffat St,2310 W,1832 N,W. of Milwaukee Av,CTA,X0375,"",NP,08/10/2006 
Mohawk St,1540 N,532 W,S. of North Av,CTA,X0376,"",NP,07/24/2006 
Monroe St,45 E,100 S,Wabash Av,CTA,X0379,"",NP,12/11/2009 
Monroe St,200 W,100 S,Wells St,CTA,X0378,"",NP,11/04/2009 
Monroe St,2600 W,100 S,W. of Rockwell St,Railroad,R0653,10,10,08/02/2006 
Monroe St,4600 W,100 S,E. of Kenton Av,Railroad,R0654,13,6 EX,08/01/2006 
Monroe St,1720 W,100 S,W. of Paulina St,CTA,X0377,"",NP,08/29/2006 
Montana St,940 W,2432 N,E. of Sheffield Av,CTA,X0380,"",NP,08/02/2006 
Monticello Av,1800 N,3634 W,S. of Cortland St,Railroad,R0655,12,0,08/10/2006 
Montrose Av,4740 W,4400 N,W. of Knox Av,Railroad,R0657,13,8,08/08/2006 
Montrose Av,4650 W,4400 N,E. of Knox Av,Railroad,R0658,13,8,08/08/2006 
Montrose Av,1800 W,4400 N,Ravenswood Av,Railroad,R0656,13,8,07/27/2006 
Montrose Av,1110 W,4400 N,W. of Kenmore Av,CTA,X0515,"",NP,10/29/2009
Montrose Av,1830 W,4400 N,E. of Wolcott St,CTA,X0382,13,8,07/27/2006 
Montrose Av,640 W,4400 N,Lake Shore Dr (SB & NB),Street,S0024,12,4,07/27/2006 
Morgan Av,3930 S,1000 W,S. of Pershing Rd,Archway,AR006,"",NP,03/23/2006 
Morgan St,5830 S,1000 W,S. of 58th St,Railroad,R0660,11,10,08/15/2006 
Morgan St,4910 S,1000 W,S. of 49th St,Railroad,R0661,12,0,08/14/2006 
Morgan St,8910 S,1000 W,S. of 89th St,Railroad,R0662,11,4,08/30/2006 
Morgan St,1550 S,1000 W,N. of 16th St,Railroad,R0665,12,4,09/06/2006 
Morgan St,1520 S,1000 W,S. of 15th St,Railroad,R0666,12,4,09/15/2006 
Morgan St,6320 S,1000 W,S. of 63rd St,CTA,X0384,"",NP,08/16/2006 
Morgan St,7500 S,1000 W,75th St,Railroad,R0663,14,4,08/31/2006 
Morgan St,200 N,1000 W,Lake St,CTA,X0383,13 N-S / 13 E-W,6 N-S / 5EX E-W,07/28/2006 
Morgan St,420 N,1000 W,S. of Hubbard St,Railroad,R0664,"",NP,09/14/2006 
Morse Av,1800 W,6934 N,Ravenswood Av,Railroad,R0667,13,2,07/25/2006 
Morse Av,1400 W,6934 N,Glenwood Av,CTA,X0518,11,8,10/29/2009 
Mozart St,200 N,2834 W,Lake St,CTA,X0385,13 N-S / 13 E-W,10 N-S / 8 E-W,07/31/2006 
Mozart St,1800 N,2834 W,S. of Bloomingdale Av,Railroad,R0669,11,10,08/10/2006 
Newport Av,1800 W,3432 N,Ravenswood Av,CTA,X0386,"",NP,07/31/2006 
